"","pawsid","slackDomain","filename","timestamp","exercise","task","totalscore","chunk"
"1","jrod122","isds1102s4workspace","jrod122_e1c_1547593132195.xlsx","2019-01-15 22:58:58","e1","c","94.1666666667","e1c"
"2","jrod122","isds1102s4workspace","jrod122_e1c_1550675522431.xlsx","2019-02-20 15:12:17","e1","c","94.1666666667","e1c"
"3","jrod122","isds1102s4workspace","jrod122_e1d_1552923967005.xlsx","2019-03-18 15:46:30","e1","d","0.0","e1d"
"4","jrod122","isds1102s4workspace","jrod122_e1c_1553020917026.xlsx","2019-03-19 18:42:20","e1","c","0.0","e1c"
"5","jrod122","isds1102s4workspace","jrod122_e1c_1553020943736.xlsx","2019-03-19 18:42:47","e1","c","94.1666666667","e1c"
"6","jrod122","isds1102s4workspace","jrod122_e2a_1553093522334.xlsx","2019-03-20 14:52:26","e2","a","100.0","e2a"
"7","jrod122","isds1102s4workspace","jrod122_e2b_1553093674318.xlsx","2019-03-20 14:54:58","e2","b","100.0","e2b"
"8","jrod122","isds1102s4workspace","jrod122_e2c_1553094021612.xlsx","2019-03-20 15:00:46","e2","c","91.6666666667","e2c"
"9","jrod122","isds1102s4workspace","jrod122_e2d_1553094271135.xlsx","2019-03-20 15:04:55","e2","d","100.0","e2d"
"10","jrod122","isds1102s4workspace","jrod122_e2e_1553094551110.xlsx","2019-03-20 15:09:35","e2","e","95.3333333333","e2e"
"11","jrod122","isds1102s4workspace","jrod122_e3d_1553462659464.xlsx","2019-03-24 21:24:45","e3","d","5.22875816993","e3d"
"12","jrod122","isds1102s4workspace","jrod122_e3a_1553522035563.xlsx","2019-03-25 13:54:21","e3","a","93.75","e3a"
"13","jrod122","isds1102s4workspace","jrod122_e3a_1553522168086.xlsx","2019-03-25 13:56:33","e3","a","100.0","e3a"
"14","jrod122","isds1102s4workspace","jrod122_e3b_1553522596668.xlsx","2019-03-25 14:03:42","e3","b","100.0","e3b"
"15","jrod122","isds1102s4workspace","jrod122_e3c_1553522740647.xlsx","2019-03-25 14:06:06","e3","c","100.0","e3c"
"16","jrod122","isds1102s4workspace","jrod122_e3d_1553523510821.xlsx","2019-03-25 14:18:56","e3","d","98.6928104575","e3d"
"17","jrod122","isds1102s4workspace","jrod122_e2c_1553526001765.xlsx","2019-03-25 15:00:30","e2","c","50.0","e2c"
"18","jrod122","isds1102s4workspace","jrod122_e2c_1553526113815.xlsx","2019-03-25 15:02:22","e2","c","50.0","e2c"
"19","hrobe29","isds1102s4workspace","hrobe29_e1a_1552927368494.xlsx","2019-03-18 16:43:11","e1","a","93.75","e1a"
"20","hrobe29","isds1102s4workspace","hrobe29_e1a_1552927584411.xlsx","2019-03-18 16:46:47","e1","a","100.0","e1a"
"21","hrobe29","isds1102s4workspace","hrobe29_e1b_1553098249973.xlsx","2019-03-20 16:11:13","e1","b","100.0","e1b"
"22","hrobe29","isds1102s4workspace","hrobe29_e1c_1553106390763.xlsx","2019-03-20 18:26:54","e1","c","94.1666666667","e1c"
"23","skim68","isds1102s3-sp2019","skim68_e1a_1552938397071.xlsx","2019-03-18 19:47:00","e1","a","100.0","e1a"
"24","skim68","isds1102s3-sp2019","skim68_e1b_1552938648458.xlsx","2019-03-18 19:51:11","e1","b","100.0","e1b"
"25","skim68","isds1102s3-sp2019","skim68_e1c_1552939391021.xlsx","2019-03-18 20:03:35","e1","c","90.8333333333","e1c"
"26","jdieck1","isds1102s3-sp2019","jdieck1_e1a_1552944725244.xlsx","2019-03-18 21:32:28","e1","a","98.0","e1a"
"27","jdieck1","isds1102s3-sp2019","jdieck1_e1b_1553548035364.xlsx","2019-03-25 21:07:41","e1","b","100.0","e1b"
"28","jdieck1","isds1102s3-sp2019","jdieck1_e1b_1553548053567.xlsx","2019-03-25 21:07:59","e1","b","100.0","e1b"
"29","jdesse6","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"30","lcham14","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"31","cberg55","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"32","gpiccoli","ddslablsu",NA,NA,NA,NA,NA,"NANA"
"33","gboak3","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"34","jason","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"35","mmagra1","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"36","nrobic5","isds1102s3-sp2019","nrobic5_e1a_1552944449994.xlsx","2019-03-18 21:27:53","e1","a","94.5","e1a"
"37","nrobic5","isds1102s3-sp2019","nrobic5_e1a_1553207299455.xlsx","2019-03-21 22:28:43","e1","a","100.0","e1a"
"38","nrobic5","isds1102s3-sp2019","nrobic5_e1b_1553207864352.xlsx","2019-03-21 22:38:08","e1","b","100.0","e1b"
"39","nrobic5","isds1102s3-sp2019","nrobic5_e1a_1553278987075.xlsx","2019-03-22 18:23:31","e1","a","100.0","e1a"
"40","nrobic5","isds1102s3-sp2019","nrobic5_e1b_1553278994818.xlsx","2019-03-22 18:23:39","e1","b","100.0","e1b"
"41","nrobic5","isds1102s3-sp2019","nrobic5_e1a_1553282686061.xlsx","2019-03-22 19:25:11","e1","a","100.0","e1a"
"42","nrobic5","isds1102s3-sp2019","nrobic5_e1b_1553282696117.xlsx","2019-03-22 19:25:20","e1","b","100.0","e1b"
"43","nrobic5","isds1102s3-sp2019","nrobic5_e1c_1553289050757.xlsx","2019-03-22 21:11:17","e1","c","90.8333333333","e1c"
"44","nrobic5","isds1102s3-sp2019","nrobic5_e1d_1553290838922.xlsx","2019-03-22 21:41:05","e1","d","100.0","e1d"
"45","nrobic5","isds1102s3-sp2019","nrobic5_e2a_1553294235069.xlsx","2019-03-22 22:37:40","e2","a","100.0","e2a"
"46","nrobic5","isds1102s3-sp2019","nrobic5_e2b_1553397665234.xlsx","2019-03-24 03:21:30","e2","b","100.0","e2b"
"47","nrobic5","isds1102s3-sp2019","nrobic5_e2c_1553465053816.xlsx","2019-03-24 22:04:41","e2","c","83.3333333333","e2c"
"48","nrobic5","isds1102s3-sp2019","nrobic5_e2d_1553478230085.xlsx","2019-03-25 01:44:15","e2","d","100.0","e2d"
"49","nrobic5","isds1102s3-sp2019","nrobic5_e2e_1553479243219.xlsx","2019-03-25 02:01:08","e2","e","100.0","e2e"
"50","nrobic5","isds1102s3-sp2019","nrobic5_e3b_1553481812860.xlsx","2019-03-25 02:43:59","e3","b","91.6666666667","e3b"
"51","nrobic5","isds1102s3-sp2019","nrobic5_e3a_1553545978137.xlsx","2019-03-25 20:33:24","e3","a","100.0","e3a"
"52","jogier1","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"53","mjoyne7","isds1102spr19","mjoyne7_e1a_1553357351644.xlsx","2019-03-23 16:09:36","e1","a","100.0","e1a"
"54","mjoyne7","isds1102spr19","mjoyne7_e1a_1553357416829.xlsx","2019-03-23 16:10:42","e1","a","100.0","e1a"
"55","scheva2","isds1102spr19","scheva2_e1a_1553530472758.xlsx","2019-03-25 16:14:59","e1","a","81.25","e1a"
"56","scheva2","isds1102spr19","scheva2_e1b_1553530483545.xlsx","2019-03-25 16:15:09","e1","b","87.5","e1b"
"57","plege1","isds1102spr19","plege1_e1c_1553281767471.xlsx","2019-03-22 19:09:52","e1","c","74.1666666667","e1c"
"58","plege1","isds1102spr19","plege1_e1b_1553281775229.xlsx","2019-03-22 19:10:00","e1","b","100.0","e1b"
"59","plege1","isds1102spr19","plege1_e1a_1553281780351.xlsx","2019-03-22 19:10:05","e1","a","99.0","e1a"
"60","plege1","isds1102spr19","plege1_e1d_1553282632365.xlsx","2019-03-22 19:24:17","e1","d","100.0","e1d"
"61","kgree87","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"62","bkell75","isds1102spr19","bkell75_e1a_1553211118224.xlsx","2019-03-21 23:32:22","e1","a","93.75","e1a"
"63","bkell75","isds1102spr19","bkell75_e1b_1553358959634.xlsx","2019-03-23 16:36:31","e1","b","0.0","e1b"
"64","bkell75","isds1102spr19","bkell75_e1c_1553442686271.xlsx","2019-03-24 15:51:53","e1","c","72.5","e1c"
"65","bkell75","isds1102spr19","bkell75_e1d_1553444998701.xlsx","2019-03-24 16:30:24","e1","d","100.0","e1d"
"66","jliu98","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"67","vstewa6","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"68","mrabin3","isds1102spr19","mrabin3_e1a_1553120531148.xlsx","2019-03-20 22:22:35","e1","a","87.5","e1a"
"69","fmanfu1","isds1102spr19","fmanfu1_e1a_1553113419677.xlsx","2019-03-20 20:24:03","e1","a","96.5","e1a"
"70","fmanfu1","isds1102spr19","fmanfu1_e1b_1553119227911.xlsx","2019-03-20 22:00:51","e1","b","100.0","e1b"
"71","fmanfu1","isds1102spr19","fmanfu1_e1a_1553119541238.xlsx","2019-03-20 22:06:05","e1","a","92.5","e1a"
"72","fmanfu1","isds1102spr19","fmanfu1_e1a_1553119787744.xlsx","2019-03-20 22:10:11","e1","a","92.5","e1a"
"73","fmanfu1","isds1102spr19","fmanfu1_e1a_1553120006782.xlsx","2019-03-20 22:13:50","e1","a","100.0","e1a"
"74","fmanfu1","isds1102spr19","fmanfu1_e1c_1553126556510.xlsx","2019-03-21 00:03:00","e1","c","90.8333333333","e1c"
"75","fmanfu1","isds1102spr19","fmanfu1_e1c_1553127817283.xlsx","2019-03-21 00:24:01","e1","c","94.1666666667","e1c"
"76","fmanfu1","isds1102spr19","fmanfu1_e1c_1553128844206.xlsx","2019-03-21 00:41:08","e1","c","81.6666666667","e1c"
"77","fmanfu1","isds1102spr19","fmanfu1_e1c_1553128948969.xlsx","2019-03-21 00:42:53","e1","c","83.3333333333","e1c"
"78","fmanfu1","isds1102spr19","fmanfu1_e1c_1553129072155.xlsx","2019-03-21 00:44:56","e1","c","100.0","e1c"
"79","fmanfu1","isds1102spr19","fmanfu1_e1d_1553229236570.xlsx","2019-03-22 04:34:21","e1","d","100.0","e1d"
"80","jchan21","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"81","jpitr36","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"82","awil581","alexandrawilliams","awil581_e1b_1553035516934.xlsx","2019-03-19 22:45:42","e1","b","100.0","e1b"
"83","awil581","alexandrawilliams","awil581_e1a_1553036059120.xlsx","2019-03-19 22:54:43","e1","a","100.0","e1a"
"84","awil581","alexandrawilliams","awil581_e1c_1553040078383.xlsx","2019-03-20 00:01:42","e1","c","92.0","e1c"
"85","awil581","alexandrawilliams","awil581_e1d_1553100332604.xlsx","2019-03-20 16:45:56","e1","d","100.0","e1d"
"86","awil581","alexandrawilliams","awil581_e2a_1553102230173.xlsx","2019-03-20 17:18:51","e2","a","75.0","e2a"
"87","awil581","alexandrawilliams","awil581_e2a_1553102273047.xlsx","2019-03-20 17:19:34","e2","a","75.0","e2a"
"88","awil581","alexandrawilliams","awil581_e2a_1553102388466.xlsx","2019-03-20 17:21:31","e2","a","75.0","e2a"
"89","awil581","alexandrawilliams","awil581_e2b_1553103342075.xlsx","2019-03-20 17:36:06","e2","b","90.0","e2b"
"90","awil581","alexandrawilliams","awil581_e2c_1553457782317.xlsx","2019-03-24 20:03:28","e2","c","95.8333333333","e2c"
"91","awil581","alexandrawilliams","awil581_e2d_1553458816991.xlsx","2019-03-24 20:20:42","e2","d","100.0","e2d"
